time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
794.6669999999867	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
833.5938000000024	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
870.4383999999845	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
911.6214999999793	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
980.614499999996	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1018.1437999999907	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1051.960699999996	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1127.046399999992	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1161.9516000000003	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1201.8080999999947	0.0	0.0	0.0	0.0	0.0	0.0	1366.000000000031	768.0000000000246	1	1	0	1	0	1	0	1	0	0
1240.8776999999827	0.4918903410434723	0.5168627500534058	0.23199906945228577	0.8022084832191467	0.6919432878494263	0.799996018409729	654.5810911199006	270.22610370882467	1	1	0	1	0	1	0	1	0	0
1275.180399999983	0.4918903410434723	0.5168627500534058	0.23199906945228577	0.8022084832191467	0.6919432878494263	0.799996018409729	654.5810914190397	270.2261039181292	1	1	0	1	0	1	0	1	0	0
1309.92849999998	0.4918903410434723	0.5168627500534058	0.23199906945228577	0.8022084832191467	0.6919432878494263	0.799996018409729	654.5810914190397	270.2261039181293	1	1	0	1	0	1	0	1	0	0
1378.3832999999868	0.4918903410434723	0.5168627500534058	0.23199906945228577	0.8022084832191467	0.6919432878494263	0.799996018409729	654.5810914190397	270.22610391812924	1	1	0	1	0	1	0	1	0	0
1420.5206999999937	0.4918903410434723	0.5168627500534058	0.23199906945228577	0.8022084832191467	0.6919432878494263	0.799996018409729	654.5810914190397	270.2261039181292	1	1	0	1	0	1	0	1	0	0
1460.1443999999901	0.5052589774131775	0.4975980520248413	0.24221260845661163	0.8020719885826111	0.6940255165100098	0.806769609451294	613.3261321308403	332.1054057999729	1	1	0	1	0	1	0	1	0	0
1513.243300000002	0.5052589774131775	0.4975980520248413	0.24221260845661163	0.8020719885826111	0.6940255165100098	0.806769609451294	613.314080708932	332.12348201643806	1	1	0	1	0	1	0	1	0	0
1551.4710999999952	0.5052589774131775	0.4975980520248413	0.24221260845661163	0.8020719885826111	0.6940255165100098	0.806769609451294	613.3140807089276	332.12348201644977	1	1	0	1	0	1	0	1	0	0
1619.322599999985	0.5052589774131775	0.4975980520248413	0.24221260845661163	0.8020719885826111	0.6940255165100098	0.806769609451294	613.3140807089276	332.12348201644977	1	1	0	1	0	1	0	1	0	0
1658.715599999996	0.5052589774131775	0.4975980520248413	0.24221260845661163	0.8020719885826111	0.6940255165100098	0.806769609451294	613.3140807089273	332.12348201644977	1	1	0	1	0	1	0	1	0	0
1693.5872999999847	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.581080608328	346.79363441431445	1	1	0	1	0	1	0	1	0	0
1727.6864999999816	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.581082593691	346.7936390617667	1	1	0	1	0	1	0	1	0	0
1770.5945999999822	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.5810825937033	346.7936390617851	1	1	0	1	0	1	0	1	0	0
1809.0935999999929	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.5810825937033	346.7936390617849	1	1	0	1	0	1	0	1	0	0
1889.7670999999973	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.5810825937033	346.79363906178503	1	1	0	1	0	1	0	1	0	0
1923.849199999997	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.5810825937033	346.79363906178503	1	1	0	1	0	1	0	1	0	0
1962.969299999997	0.5032328963279724	0.4929720163345337	0.24364347755908966	0.7963071465492249	0.6958175897598267	0.804811418056488	619.5810825937033	346.7936390617845	1	1	0	1	0	1	0	1	0	0
2011.9255999999878	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501389066368	316.7605761045792	1	1	0	1	0	1	0	1	0	0
2045.5850999999966	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501415335147	316.7605674054177	1	1	0	1	0	1	0	1	0	0
2080.4474000000046	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501415332048	316.76056740644367	1	1	0	1	0	1	0	1	0	0
2134.5536999999895	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501415332027	316.76056740644333	1	1	0	1	0	1	0	1	0	0
2176.320399999997	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501415332032	316.76056740644333	1	1	0	1	0	1	0	1	0	0
2218.5305999999982	0.4987547993659973	0.5045859813690186	0.25143784284591675	0.7913324236869812	0.6929734945297241	0.7995737791061401	628.6501415332034	316.7605674064462	1	1	0	1	0	1	0	1	0	0
2253.547900000005	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148566598238	313.04981435393887	1	1	0	1	0	1	0	1	0	0
2288.033299999981	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571422216	313.04981450024184	1	1	0	1	0	1	0	1	0	0
2323.6659999999974	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571421706	313.04981450022933	1	1	0	1	0	1	0	1	0	0
2358.7168999999994	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571421708	313.0498145002293	1	1	0	1	0	1	0	1	0	0
2401.034400000004	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571421707	313.04981450022933	1	1	0	1	0	1	0	1	0	0
2471.727199999994	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571421707	313.04981450022933	1	1	0	1	0	1	0	1	0	0
2512.0926999999792	0.5030723810195923	0.5051510334014893	0.24366262555122375	0.796369731426239	0.6920523047447205	0.8030033111572266	616.4148571421706	313.04981450022933	1	1	0	1	0	1	0	1	0	0
2548.438599999994	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.4124468240417	300.9720535801125	1	1	0	1	0	1	0	1	0	0
2591.65909999999	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781724835357	301.19244609771135	1	1	0	1	0	1	0	1	0	0
2626.50529999999	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021076	301.1924461049478	1	1	0	1	0	1	0	1	0	0
2675.9787999999826	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021069	301.1924461049498	1	1	0	1	0	1	0	1	0	0
2715.1528999999864	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021019	301.1924461049499	1	1	0	1	0	1	0	1	0	0
2789.6502000000037	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021035	301.1924461049495	1	1	0	1	0	1	0	1	0	0
2823.353199999983	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021031	301.1924461049497	1	1	0	1	0	1	0	1	0	0
2860.213699999993	0.5109089612960815	0.5116149187088013	0.24131128191947937	0.7952711582183838	0.6916580200195312	0.8043093085289001	585.9781725021028	301.19244610494763	1	1	0	1	0	1	0	1	0	0
2895.0607999999775	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	639.605427966041	312.13695357378674	1	1	0	1	0	1	0	1	0	0
2929.6236999999965	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.1438116091749	312.2468294895378	1	1	0	1	0	1	0	1	0	0
2967.2086999999883	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.1438255053029	312.2468323255283	1	1	0	1	0	1	0	1	0	0
3001.181899999996	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.143825505304	312.2468323255289	1	1	0	1	0	1	0	1	0	0
3038.2075999999943	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.143825505304	312.246832325526	1	1	0	1	0	1	0	1	0	0
3071.7336999999825	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.143825505304	312.2468323255255	1	1	0	1	0	1	0	1	0	0
3216.0054999999993	0.4994147717952728	0.5058164596557617	0.2538149654865265	0.7825259566307068	0.6914806365966797	0.8052305579185486	640.143825505304	312.2468323255256	1	1	0	1	0	1	0	1	0	0
3286.2642999999807	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.226224396646	388.48149709917533	1	1	0	1	0	1	0	1	0	0
3322.4799999999814	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.4018147590162	388.30517339799115	1	1	0	1	0	1	0	1	0	0
3358.166499999992	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.4018171356865	388.3051710113927	1	1	0	1	0	1	0	1	0	0
3394.8867000000027	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.401817135677	388.30517101140754	1	1	0	1	0	1	0	1	0	0
3438.05309999999	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.401817135677	388.30517101140754	1	1	0	1	0	1	0	1	0	0
3471.421699999977	0.5169909596443176	0.4816122055053711	0.24488835036754608	0.7890928387641907	0.6898395419120789	0.8031640648841858	564.401817135677	388.30517101140754	1	1	0	1	0	1	0	1	0	0
3509.8889999999956	0.52562415599823	0.47570037841796875	0.24668900668621063	0.7914905548095703	0.6909244060516357	0.8032289147377014	527.9956980778275	412.219331813585	1	1	0	1	0	1	0	1	0	0
3548.7632999999914	0.52562415599823	0.47570037841796875	0.24668900668621063	0.7914905548095703	0.6909244060516357	0.8032289147377014	527.9953463402019	412.21956286018633	1	1	0	1	0	1	0	1	0	0
3593.916899999982	0.52562415599823	0.47570037841796875	0.24668900668621063	0.7914905548095703	0.6909244060516357	0.8032289147377014	527.9953463401963	412.2195628601903	1	1	0	1	0	1	0	1	0	0
3664.461899999995	0.52562415599823	0.47570037841796875	0.24668900668621063	0.7914905548095703	0.6909244060516357	0.8032289147377014	527.9953463402026	412.21956286018883	1	1	0	1	0	1	0	1	0	0
3755.954999999987	0.5333680510520935	0.43110573291778564	0.23444554209709167	0.7937589287757874	0.6860768795013428	0.802963376045227	500.75621400810877	542.4194260632405	1	1	0	1	0	1	0	1	0	0
3791.2146999999823	0.5333680510520935	0.43110573291778564	0.23444554209709167	0.7937589287757874	0.6860768795013428	0.802963376045227	502.7736630741933	532.7762557441395	1	1	0	1	0	1	0	1	0	0
3825.5210999999836	0.5333680510520935	0.43110573291778564	0.23444554209709167	0.7937589287757874	0.6860768795013428	0.802963376045227	502.7736625679783	532.7762581637703	1	1	0	1	0	1	0	1	0	0
3860.994699999981	0.5333680510520935	0.43110573291778564	0.23444554209709167	0.7937589287757874	0.6860768795013428	0.802963376045227	502.77366256797836	532.7762581637703	1	1	0	1	0	1	0	1	0	0
3928.551999999996	0.5333680510520935	0.43110573291778564	0.23444554209709167	0.7937589287757874	0.6860768795013428	0.802963376045227	502.77366256797717	532.7762581637703	1	1	0	1	0	1	0	1	0	0
3964.5907999999763	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	667.5470110937342	588.3093851500646	1	1	0	1	0	1	0	1	0	0
4000.425099999993	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814292425603	584.0407375102066	1	1	0	1	0	1	0	1	0	0
4039.537799999991	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814290389433	584.0407374415711	1	1	0	1	0	1	0	1	0	0
4076.077499999985	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814290389435	584.0407374415711	1	1	0	1	0	1	0	1	0	0
4116.1827999999805	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814290389433	584.0407374415711	1	1	0	1	0	1	0	1	0	0
4155.954100000003	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814290389432	584.0407374415711	1	1	0	1	0	1	0	1	0	0
4191.241899999994	0.4973480701446533	0.40082037448883057	0.2322089672088623	0.7955148220062256	0.687667965888977	0.802106499671936	654.8814290389432	584.0407374415711	1	1	0	1	0	1	0	1	0	0
4229.3515999999945	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105296970047	618.4659701374427	1	1	0	1	0	1	0	1	0	0
4279.447400000005	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600884	618.4659801076273	1	1	0	1	0	1	0	1	0	0
4316.288199999981	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600947	618.4659801076352	1	1	0	1	0	1	0	1	0	0
4352.901699999988	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600929	618.4659801076352	1	1	0	1	0	1	0	1	0	0
4387.094799999992	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600929	618.4659801076352	1	1	0	1	0	1	0	1	0	0
4431.243300000002	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600903	618.4659801076352	1	1	0	1	0	1	0	1	0	0
4478.712999999989	0.4913633465766907	0.38893985748291016	0.2484162151813507	0.7875000238418579	0.6788905262947083	0.79378342628479	668.9105337600938	618.4659801076352	1	1	0	1	0	1	0	1	0	0
4531.246400000004	0.4780943989753723	0.37250852584838867	0.2472418248653412	0.7934948205947876	0.6767052412033081	0.7920264601707458	722.240129724654	649.8480938980558	1	1	0	1	0	1	0	1	0	0
4567.851200000005	0.4780943989753723	0.37250852584838867	0.2472418248653412	0.7934948205947876	0.6767052412033081	0.7920264601707458	722.253972293267	649.8562396388131	1	1	0	1	0	1	0	1	0	0
4601.625	0.4780943989753723	0.37250852584838867	0.2472418248653412	0.7934948205947876	0.6767052412033081	0.7920264601707458	722.2539722708361	649.8562396256182	1	1	0	1	0	1	0	1	0	0
4638.5708999999915	0.4780943989753723	0.37250852584838867	0.2472418248653412	0.7934948205947876	0.6767052412033081	0.7920264601707458	722.2539722708361	649.8562396256189	1	1	0	1	0	1	0	1	0	0
4676.3609	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	722.3197843453511	649.8579624420779	1	1	0	1	0	1	0	1	0	0
4714.587799999979	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	728.7166392922124	650.0254181418044	1	1	0	1	0	1	0	1	0	0
4761.733500000002	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	728.7166626787682	650.0254187540125	1	1	0	1	0	1	0	1	0	0
4796.138099999982	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	728.7166626786624	650.0254187540068	1	1	0	1	0	1	0	1	0	0
4841.450099999987	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	728.7166626786643	650.0254187540083	1	1	0	1	0	1	0	1	0	0
4879.619500000001	0.4745662808418274	0.372543603181839	0.24991849064826965	0.7885717749595642	0.6722784042358398	0.7864951491355896	728.716662678665	650.0254187540099	1	1	0	1	0	1	0	1	0	0
4914.686999999976	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.309502430168	690.1311053061611	1	1	0	1	0	1	0	1	0	0
4956.9424	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.3095023560222	690.131105433222	1	1	0	1	0	1	0	1	0	0
4997.163700000005	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.3095023560222	690.131105433222	1	1	0	1	0	1	0	1	0	0
5033.2149999999965	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.3095023560222	690.131105433222	1	1	0	1	0	1	0	1	0	0
5081.083899999998	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.3095023560222	690.131105433222	1	1	0	1	0	1	0	1	0	0
5117.530999999988	0.47954049706459045	0.35973671078681946	0.25083765387535095	0.7876024842262268	0.6688717007637024	0.7839470505714417	705.3095023560222	690.131105433222	1	1	0	1	0	1	0	1	0	0
5156.070599999977	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.944003724678	674.2285836804547	1	1	0	1	0	1	0	1	0	0
5193.553799999994	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.7713783858622	674.2653653049695	1	1	0	1	0	1	0	1	0	0
5239.178400000004	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.7713787164585	674.2653652345309	1	1	0	1	0	1	0	1	0	0
5283.24549999999	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.7713787163793	674.265365234548	1	1	0	1	0	1	0	1	0	0
5316.9179	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.7713787163771	674.265365234543	1	1	0	1	0	1	0	1	0	0
5355.448799999984	0.4622005820274353	0.36055803298950195	0.2521940767765045	0.7863481640815735	0.6718817949295044	0.7848623394966125	779.7713787163783	674.2653652345525	1	1	0	1	0	1	0	1	0	0
5391.153900000005	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0994982526554	621.2717221041947	1	1	0	1	0	1	0	1	0	0
5425.948799999984	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556871	1	1	0	1	0	1	0	1	0	0
5461.682499999995	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556828	1	1	0	1	0	1	0	1	0	0
5504.614699999976	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556835	1	1	0	1	0	1	0	1	0	0
5539.252199999988	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556826	1	1	0	1	0	1	0	1	0	0
5575.186399999977	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556871	1	1	0	1	0	1	0	1	0	0
5615.289699999994	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556862	1	1	0	1	0	1	0	1	0	0
5652.655299999984	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556821	1	1	0	1	0	1	0	1	0	0
5692.050599999988	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556848	1	1	0	1	0	1	0	1	0	0
5762.159199999995	0.47338348627090454	0.3839792013168335	0.25141996145248413	0.7850592732429504	0.671908974647522	0.7828503847122192	726.0902273502104	621.2625683556843	1	1	0	1	0	1	0	1	0	0
5821.3747999999905	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8064053565528	597.3838795465342	1	1	0	1	0	1	0	1	0	0
5932.511499999993	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8066973521812	597.3849891375756	1	1	0	1	0	1	0	1	0	0
5979.902899999986	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8066973521786	597.384989137584	1	1	0	1	0	1	0	1	0	0
6014.414599999989	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8066973521825	597.384989137584	1	1	0	1	0	1	0	1	0	0
6051.330300000001	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8066973521836	597.384989137584	1	1	0	1	0	1	0	1	0	0
6110.815699999977	0.47683006525039673	0.39277517795562744	0.2454158514738083	0.792805552482605	0.6818649768829346	0.7901241183280945	719.8066973521836	597.384989137584	1	1	0	1	0	1	0	1	0	0
6183.952699999994	0.49271121621131897	0.39914941787719727	0.23260049521923065	0.796717643737793	0.6876545548439026	0.7943242192268372	658.2657749007462	589.956582481134	1	1	0	1	0	1	0	1	0	0
6225.306599999982	0.49271121621131897	0.39914941787719727	0.23260049521923065	0.796717643737793	0.6876545548439026	0.7943242192268372	658.2657746254738	589.9565824479067	1	1	0	1	0	1	0	1	0	0
6285.391000000003	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	649.5506731055291	479.7440146581834	1	1	0	1	0	1	0	1	0	0
6340.665799999988	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	647.1530464093274	449.42324396809937	1	1	0	1	0	1	0	1	0	0
6407.0043000000005	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	647.1530463251977	449.4232429042336	1	1	0	1	0	1	0	1	0	0
6445.413499999995	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	647.1530463251993	449.4232429042337	1	1	0	1	0	1	0	1	0	0
6527.2890999999945	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	647.1530463251972	449.4232429042301	1	1	0	1	0	1	0	1	0	0
6599.694999999978	0.49362459778785706	0.4495006799697876	0.22437123954296112	0.808726966381073	0.6905340552330017	0.7960500121116638	647.1530463251993	449.423242904235	1	1	0	1	0	1	0	1	0	0
6635.656799999997	0.49308499693870544	0.4810292422771454	0.2404603511095047	0.7980920076370239	0.6916270852088928	0.8097435832023621	674.6614801051454	362.8785010012639	1	1	0	1	0	1	0	1	0	0
6704.5244999999995	0.49308499693870544	0.4810292422771454	0.2404603511095047	0.7980920076370239	0.6916270852088928	0.8097435832023621	674.6686203573474	362.8560369348309	1	1	0	1	0	1	0	1	0	0
